Date,Time,Index,Status,Product,Operator,Comments
07/03/25,8:14:04,4,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:06,5,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:09,6,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:11,7,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:14,8,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:16,9,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:19,10,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:22,0,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
07/03/25,8:14:24,1,Good,Shredded Lettuce x33 - Triplepick,Daisy Vivian,
09/03/25,14:16:04,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:06,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:08,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:11,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:12,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:15,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:16,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:18,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:20,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:22,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:24,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:26,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:28,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:30,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:32,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:34,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:37,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:39,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:41,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:43,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:45,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:47,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:49,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:51,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:53,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:55,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:58,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:16:59,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:01,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:04,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:06,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:08,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:10,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:12,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:14,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:18,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:21,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:23,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:28,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:31,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:36,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:41,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:43,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:45,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:47,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:49,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:52,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:54,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:56,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:17:59,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:01,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:03,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:05,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:16,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:18,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:20,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:22,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:25,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:27,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:30,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:32,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:34,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:36,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:38,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:40,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:43,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:44,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:47,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:48,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:51,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:53,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:55,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:57,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:18:59,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:01,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:04,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:07,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:09,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:11,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:14,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:16,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:18,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:20,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:22,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:25,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:27,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:30,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:32,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:35,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:38,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:40,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:42,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:44,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:46,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:48,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:50,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:53,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:55,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:57,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:19:59,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:01,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:04,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:05,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:07,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:09,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:12,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:14,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:20,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:22,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:27,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:29,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:31,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:37,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:44,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:48,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:49,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:54,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:56,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:57,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:20:59,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:01,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:04,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:06,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:08,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:10,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:13,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:15,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:17,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:19,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:22,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:25,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:27,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:29,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:31,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:33,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:35,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:37,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:39,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:41,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:43,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:45,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:48,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:49,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:51,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:54,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:56,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:21:58,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:00,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:02,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:04,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:06,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:08,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:10,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:13,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:15,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:18,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:20,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:22,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:24,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:26,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:28,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:30,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:32,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:34,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:36,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:39,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:40,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:43,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:45,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:47,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:49,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:51,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:53,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:55,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:57,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:22:59,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:01,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:03,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:05,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:07,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:10,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:12,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:15,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:17,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:20,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:22,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:25,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:27,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:29,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:31,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:34,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:36,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:38,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:40,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:42,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:44,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:46,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:48,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:50,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:52,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:54,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:23:59,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:01,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:07,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:10,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:12,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:28,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:30,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:32,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:35,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:37,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:39,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:42,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:44,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:47,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:49,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:50,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:55,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:57,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:24:59,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:01,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:03,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:05,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:07,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:09,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:11,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:13,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:15,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:18,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:20,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:22,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:24,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:28,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:30,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:32,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:34,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:36,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:38,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:40,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:42,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:44,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:47,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:49,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:51,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:53,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:55,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:57,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:25:59,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:01,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:05,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:06,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:08,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:10,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:13,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:15,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:17,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:19,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:22,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:24,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:26,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:28,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:30,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:32,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:35,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:37,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:39,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:42,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:44,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:46,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:49,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:51,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:53,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:55,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:26:57,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:00,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:02,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:04,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:06,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:08,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:10,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:12,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:14,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:17,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:19,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:22,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:24,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:27,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:29,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:31,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:33,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:36,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:40,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:43,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:45,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:47,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:49,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:51,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:53,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:56,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:27:58,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:00,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:02,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:04,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:06,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:08,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:10,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:12,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:15,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:17,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:20,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:22,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:24,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:26,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:28,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:30,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:32,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:34,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:36,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:38,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:40,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:43,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:44,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:47,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:49,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:51,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:53,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:55,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:57,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:28:59,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:01,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:03,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:05,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:07,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:10,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:12,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:14,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:16,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:18,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:20,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:22,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:25,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:27,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:29,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:31,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:34,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:36,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:38,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:39,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:42,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:44,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:46,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:48,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:50,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:52,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:54,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:56,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:29:58,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:01,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:03,1,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:05,2,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:07,3,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:09,4,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:11,5,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:13,6,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:17,0,Good,Mixed Peppers x14 - Dualpick,,
09/03/25,14:30:20,1,Good,Mixed Peppers x14 - Dualpick,,
